student_id,id,title,level,date,module,genre family,discipline,disciplinary group,grade,words,s-units,p-units,tables,figures,block quotes,formulae,lists,listlikes,abstract,w/s,s/p,macrotype,gender,year of birth,L1,education (UKA: all secondary education in UK; Ukn: n years of secondary education in UK; OSA: all secondary education overseas),course,number_of_texts,complex
3127,3127a,Should ESOL teachers be trusted to create their own approaches to learning?,4.0,12/1/06,Language learning principles and practices,essay,Linguistics,AH,D,3402.0,149.0,37.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,22.8,4.0,simple assignment,f,1964,English,UKa,MA Tesol,1.0,1
3127,3127b,Compare and contrast two 'authentic' texts (spoken or written) identiying some of the choices (linguistic and pragmatic) that 'realise' the particular set of 'goals' and purposes...,4.0,12/1/06,descriptions of English,essay,Linguistics,AH,M,3417.0,154.0,53.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,22.2,2.9,simple assignment,f,1964,English,UKa,MA Tesol,1.0,1
3128,3128a,Should ESOL teachers be trusted to create their own approaches to learning?,4.0,1/1/07,Language learning principles and practices,essay,Linguistics,AH,M,2859.0,116.0,29.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,24.6,4.0,simple assignment,f,1977,Bulgarian,OSa,MA Tesol,1.0,1
3128,3128b,Analysing a language point,4.0,1/1/07,Language learning principles and practices,essay,Linguistics,AH,M,3227.0,156.0,51.0,0.0,1.0,1.0,0.0,2.0,9.0,0.0,20.7,3.1,simple assignment,f,1977,Bulgarian,OSa,MA Tesol,1.0,1
3135,3135c,"Discuss some of the ways in which a society manages to maintian a degree of social and moral order amongst its members. Try to use informal examples as well as formal ones, and to provide ethnographic illustrations of your ideas.",1.0,11/1/05,Introduction to Social Anthropology,essay,Anthropology,SS,M,2232.0,96.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,6.0,simple assignment,f,1986,English,UKa,BA Anthropology and Sociology,1.0,0
3145,3145a,Does functionalism offer a more plausible theory of intentional states than it does of sensations and other states of consciousness?,2.0,12/1/06,Philosophy of mind,essay,Philosophy,AH,M,2323.0,84.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,9.3,simple assignment,f,1987,English,UKa,BA Philosophy with Sociology,1.0,0
3145,3145b,The realisty of evil makes it impossible for the God of classical theism to exist. Discuss.,2.0,12/1/06,Philosophy of religion,essay,Philosophy,AH,M,2566.0,102.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,5.1,compound assignment consisting of 2 parts (see notesStmt for details),f,1987,English,UKa,BA Philosophy with Sociology,2.0,0
3145,3145c,Critically discuss Aristotle's understanding of Eudaimonia. Can his two accounts be reconciled?,2.0,12/1/06,Ancient Greek Philosophy,essay,Philosophy,AH,M,2275.0,87.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,26.1,6.2,simple assignment,f,1987,English,UKa,BA Philosophy with Sociology,1.0,0
3147,3147a,Critically evaluate the ideas on God and/or religion of one of the figures covered on this course,2.0,12/1/05,God in continental thought,essay,Philosophy,AH,M,2133.0,104.0,23.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,20.5,4.5,simple assignment,f,1986,English,UKa,BA English and Philosophy,1.0,0
3147,3147c,"Which, in your opinion is the most plausible account of meaning?",2.0,11/1/05,Philosophy of Language,essay,Philosophy,AH,M,2176.0,115.0,32.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,18.9,3.6,simple assignment,f,1986,English,UKa,BA English and Philosophy,1.0,0
3147,3147d,To what extent would you agree with the claim that God's existence can be proved? ....,3.0,11/1/06,Philosophy of Religion,essay,Philosophy,AH,M,2692.0,141.0,36.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,19.1,3.9,compound assignment consisting of 2 parts (see notesStmt for details),f,1986,English,UKa,BA English and Philosophy,2.0,0
3147,3147f,The central argument of Plato's Republic rests to a great extent on the analogy drawn between...,3.0,11/1/06,Ancient Greek Philosophy,essay,Philosophy,AH,M,2063.0,95.0,28.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,21.7,3.4,simple assignment,f,1986,English,UKa,BA English and Philosophy,1.0,0
3152,3152a,Standardisation of hospitality services provides customers with consistent quality and ensures that staffs are able to deliver it,1.0,11/1/06,Understanding Hospitality Businesses,essay,HLTM,SS,M,1626.0,84.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,9.3,simple assignment,f,1987,Japanese,OSa,Hospitality Management,1.0,0
3159,3159a,A Pragmatic Analysis of a script from Friends,1.0,12/1/06,Meaning in Language,essay,Linguistics,AH,M,2147.0,100.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.5,7.7,simple assignment,f,1981,Portuguese,OSa,BA English Language and Linguistics,1.0,0
3162,3162a,To what extent do you consider the exchange of money in the commercial sector makes the concepts of hospitality derived from the private and social domains redundant in understanding the management of the modern hospitality industry?,1.0,11/1/04,Understanding Hospitality Businesses,essay,HLTM,SS,M,2494.0,89.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.4,simple assignment,m,1985,English,UKa,BSc International Tourism Management,1.0,0
6006,6006a,What evidence is there for the exchange and specialization in the production of Neolithic artefacts in the Aegean?,4.0,12/1/05,Early Agricultural Societies,essay,Archaeology,AH,D,5326.0,169.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,3.8,simple assignment,f,1975,Greek,UK3,MA Archaeology,1.0,1
6006,6006c,What problems are there in reconstructing the Hellenistic city of Athens?,4.0,4/1/06,The Archaeology of the Ancient City,essay,Archaeology,AH,D,5123.0,189.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,5.1,simple assignment,f,1975,Greek,UK3,MA Archaeology,1.0,1
6006,6006d,When did the early state emerge in mainland Greece and what form did it take?,4.0,4/1/06,Early Complex Societies in the Mediterranean,essay,Archaeology,AH,D,5160.0,191.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.4,simple assignment,f,1975,Greek,UK3,MA Archaeology,1.0,1
6006,6006h,How far did the seas unite or divide Neolithic communities on the Cycladic islands?,4.0,11/1/05,Early Agricultural Societies,essay,Archaeology,AH,D,634.0,32.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.8,4.0,simple assignment,f,1975,Greek,UK3,MA Archaeology,1.0,0
6006,6006i,The Haimon Painter: a construct,4.0,3/1/06,Dissertation Module,essay,Classics,AH,D,785.0,46.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,6.6,simple assignment,f,1975,Greek,UK3,MA Archaeology,1.0,0
6009,6009b,Analysis of Spoken Discourse Sample,4.0,12/1/05,Discourse Analysis for Language Teachers,essay,Linguistics,AH,D,2576.0,116.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,6.8,simple assignment,f,1980,English,UKa,MA ELT Portfolio,1.0,1
6009,6009c,"It is inadequate to describe English obstruent phonemes as voiced and voiceless. Explain this statement, commenting on how English listeners tell the difference between voiced and voiceless obstruents in syllable initial and syllable final position.",4.0,1/1/06,Foundation Phonetics and Phonology,essay,Linguistics,AH,D,1773.0,80.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.2,6.2,simple assignment,f,1980,English,UKa,MA ELT Portfolio,1.0,1
6010,6010b,All varieties of English are equal. Discuss.,1.0,3/1/05,Language in the Individual and in Society,essay,Linguistics,AH,D,1649.0,96.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.2,5.1,simple assignment,f,1957,English,OSa,BAApplied English Language Studies,1.0,0
6010,6010e,Differences between males and females ways of talking.,2.0,1/1/06,Sociolinguistics,essay,Linguistics,AH,D,3026.0,126.0,65.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,24.0,1.9,simple assignment,f,1957,English,OSa,BAApplied English Language Studies,1.0,1
6010,6010f,Patterns and meanings are connected,2.0,1/1/06,Corpus based approaches to discourse,essay,Linguistics,AH,D,2358.0,99.0,52.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,23.8,1.9,simple assignment,f,1957,English,OSa,BAApplied English Language Studies,1.0,1
6010,6010g,Modality has nothing to do with form,2.0,1/1/06,English Grammar and Lexis,essay,Linguistics,AH,D,2193.0,169.0,119.0,0.0,0.0,2.0,52.0,0.0,0.0,0.0,13.0,1.4,simple assignment,f,1957,English,OSa,BAApplied English Language Studies,1.0,1
6018,6018b,What is the effect of the social variables of gender and class on the way we speak? Is there a link between them?,1.0,5/1/05,Language in the Individual and Society,essay,Linguistics,AH,M,1945.0,70.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,3.7,simple assignment,m,1986,English,UKa,BA Applied English Language,1.0,0
6018,6018c,"Chimpanzees can use signs, but do they have language?",1.0,12/1/04,Language in the Individual and Society,essay,Linguistics,AH,M,504.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,2.9,simple assignment,m,1986,English,UKa,BA Applied English Language,1.0,0
6018,6018d,"Children's reading and writing has to be learned, in contrast to their speech",1.0,12/1/04,Language in the Individual and Society,essay,Linguistics,AH,M,511.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,2.7,simple assignment,m,1986,English,UKa,BA Applied English Language,1.0,0
6018,6018f,Write an essay on what the differences are between males' and females' ways of talking...,2.0,1/1/06,Sociolinguistics,essay,Linguistics,AH,M,3028.0,112.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.5,simple assignment,m,1986,English,UKa,BA Applied English Language,1.0,0
6020,6020b,How Far Does Language After Age Five Differ From What Has Developed Up To That Point?,2.0,12/1/04,Child language development,essay,Linguistics,AH,D,2038.0,53.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,4.8,simple assignment,f,1984,English,UKa,Linguistics,1.0,0
6020,6020d,"A Case Study into the Introduction, Development and Impact of English in Hong Kong",2.0,4/1/05,English in the world,essay,Linguistics,AH,D,2767.0,75.0,17.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,36.9,4.4,simple assignment,f,1984,English,UKa,Linguistics,1.0,1
6024,6024b,No title,4.0,11/1/05,Discourse Analysis for Language Teachers,essay,Linguistics,AH,D,2585.0,106.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,7.1,simple assignment,f,1982,Greek,OSa,T.E.F.L.,1.0,1
6024,6024c,The Structure of the Syllable and its Teaching Implications,4.0,12/1/05,Foundation Phonetics and Phonology,essay,Linguistics,AH,D,2279.0,95.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,simple assignment,f,1982,Greek,OSa,T.E.F.L.,1.0,1
6029,6029a,Discuss the pursuit of justice with reference to at least two plays,2.0,3/1/05,Greek Drama,essay,Classics,AH,M,1987.0,95.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,11.9,simple assignment,f,1985,English,UKa,Archaeology and Classical Studies,1.0,1
6029,6029b,"Compare the attitudes to fighting given by Diomedes, Hector and Achilles in the Iliad",2.0,12/1/04,Ancient Epic,essay,Classics,AH,M,2466.0,118.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,7.9,simple assignment,f,1985,English,UKa,Archaeology and Classical Studies,1.0,1
6029,6029d,What is Roman about Aenaeas' heroism?,1.0,3/1/04,Rome in the Augustan Age,essay,Classics,AH,M,1932.0,82.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,6.3,simple assignment,f,1985,English,UKa,Archaeology and Classical Studies,1.0,1
6032,6032b,How are the functions of Roman towns reflected in the Archaeological record? Discuss with reference to specific sites.,1.0,3/1/05,Historic Archaeology,essay,Archaeology,AH,M,2112.0,79.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.7,3.8,simple assignment,f,1986,English,UKa,BA Archaeology and History joint,1.0,0
6033,6033a,What impact has archaeology had on our knowledge of the Medieval peasant?,1.0,11/1/03,Historic Archaeology,essay,Archaeology,AH,M,2045.0,101.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,8.4,simple assignment,f,1983,English,UKa,Part 3,1.0,1
6033,6033b,Were hunters cleverer than scavengers? Discuss in relation to Middle Palaeolithic subsistence strategies.,2.0,11/1/04,Middle Palaeolithic of Europe and South-West Asia,essay,Archaeology,AH,M,3174.0,132.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.2,simple assignment,f,1983,English,UKa,Part 3,1.0,1
6033,6033c,What was the contribution made by the army to the roman towns of Northern Europe?,2.0,11/1/04,Celts and Romans in Northern Europe,essay,Archaeology,AH,M,3211.0,139.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.1,17.4,simple assignment,f,1983,English,UKa,Part 3,1.0,0
6033,6033d,How far can archaeologists reconstruct past social relations using evidence for the disposal of the dead?,2.0,11/1/04,Archaeological Thought,essay,Archaeology,AH,M,3274.0,144.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.7,12.0,simple assignment,f,1983,English,UKa,Part 3,1.0,0
6033,6033e,What role did humans play in the extinction of Mediterranean Island faunas? Discuss in relation to Cyprus and Mallorca.,3.0,11/1/05,Early Agricultural Societies in the Mediterranean,essay,Archaeology,AH,M,3340.0,131.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,9.4,simple assignment,f,1983,English,UKa,Part 3,1.0,0
6033,6033h,How was Augustus represented as 'between god and man'?,1.0,3/1/04,Rome in the Augustan age,essay,Classics,AH,M,2039.0,82.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.9,5.5,simple assignment,f,1983,English,UKa,Part 3,1.0,1
6038,6038a,"(5) ""Modality is a semantic notion rather than a grammatical notion in English."" Explain why you agree or disagree with this statement.",4.0,1/1/05,English Grammar and Lexis,essay,Linguistics,AH,D,1847.0,59.0,31.0,0.0,3.0,0.0,26.0,4.0,0.0,0.0,31.3,1.9,simple assignment,f,1954,English,UKa,MA Linguistics,1.0,1
6038,6038b,"(4) Why has it been said that English 'has only two tenses'? Show how this claim is controversial, depending on how the notion of tense is characterised, and explain whether you are convinced by it.",4.0,1/1/05,English Grammar and Lexis,essay,Linguistics,AH,D,1608.0,81.0,56.0,0.0,0.0,0.0,51.0,4.0,0.0,0.0,19.9,1.4,simple assignment,f,1954,English,UKa,MA Linguistics,1.0,1
6038,6038d,(8) To what extent does contemporary English have syntactic rules for expressing quantification in: a) negative clauses and b) interrogative clauses?,4.0,4/1/05,Research Topics in English Grammar,essay,Linguistics,AH,D,3281.0,146.0,84.0,0.0,0.0,0.0,42.0,5.0,0.0,0.0,22.5,1.7,simple assignment,f,1954,English,UKa,MA Linguistics,1.0,1
6039,6039a,What are the suggested functions for the Avebury monument complex?,1.0,11/1/05,Introduction To World Pre-History,essay,Archaeology,AH,M,1808.0,66.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,4.1,simple assignment,f,1986,English,UKa,History,1.0,0
6039,6039b,"Compare and Contrast Two Towns From Different Parts of the Empire, Discussing Both Ancient and Modern Factors",1.0,3/1/06,Introduction to Historic Archaeology,essay,Archaeology,AH,M,1814.0,64.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,5.3,simple assignment,f,1986,English,UKa,History,1.0,0
6039,6039c,"Discuss with examples, why waterlogged sites are especially suitable for recovery of evidence for past environments",1.0,11/1/05,Archaeology Practise,essay,Archaeology,AH,M,602.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,5.3,simple assignment,f,1986,English,UKa,History,1.0,0
6039,6039d,Is it accurate to discuss the citizen women of Athens in terms of 'seclusion'?,1.0,12/1/05,The Civilisation of Fifth-Century Athens,essay,Classics,AH,M,1629.0,72.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,7.2,simple assignment,f,1986,English,UKa,History,1.0,0
6040,6040a,Did the Athenians treat their slaves as human beings?,1.0,12/1/05,The Civilisation of Fifth-century Athens,essay,Classics,AH,D,1620.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3,3.9,simple assignment,f,1987,English,UKa,BA,1.0,0
6042,6042a,What is the effect of the social variables of class and gender on the way we speak? Is there a link between them?,1.0,3/1/05,Language and the individual and in society,essay,Linguistics,AH,M,1531.0,74.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,6.2,simple assignment,f,1984,English,UKa,BSc Speech and Language Therapy,1.0,0
6044,6044a,It is inadequate to describe English obstruent phonemes as voiced and voiceless,4.0,10/1/05,Foundation Phonetics and Phonology,essay,Linguistics,AH,D,2005.0,60.0,22.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,33.4,2.7,simple assignment,m,1968,English,UKa,MA ELT,1.0,1
6048,6048a,To what extent is our view of child-directed speech and its effects culturally biased?,2.0,12/1/05,Child Language Development,essay,Linguistics,AH,M,2232.0,92.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.3,3.4,simple assignment,f,1986,English,UKa,Applied English Language Studies,1.0,1
6053,6053c,"What effect, if any, did the Peloponnesian War have on Athenian society?",2.0,12/1/04,Greek History,essay,Classics,AH,M,2164.0,89.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.3,6.4,simple assignment,m,1985,English,UKa,Ancient History,1.0,0
6053,6053d,For what reasons did Vespasian succeed in the civil wars of AD 69?,2.0,12/1/04,Roman Empire,essay,Classics,AH,D,2947.0,116.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,5.8,simple assignment,m,1985,English,UKa,Ancient History,1.0,0
6053,6053e,How did marriage alter the public and private identities of men and women?,2.0,12/1/04,Roman Life Cycle,essay,Classics,AH,D,2294.0,73.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31.4,4.9,simple assignment,m,1985,English,UKa,Ancient History,1.0,0
6053,6053f,How important was agrarian reform in 133 BC? Did the Gracchi have the solution?,2.0,3/1/05,Roman Republic,essay,Classics,AH,D,2362.0,75.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,6.3,simple assignment,m,1985,English,UKa,Ancient History,1.0,0
6053,6053g,How did the Roman elites view foreign religions? Discuss.,3.0,12/1/05,Roman Religions,essay,Classics,AH,M,2768.0,88.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,5.9,simple assignment,m,1985,English,UKa,Ancient History,1.0,0
6053,6053h,Discuss how Fellini's Satyricon addresses cinema's relationship to ancient Greek and Roman classics and cinema's value as a means of reconstructing and consuming ancient Rome in the present.,3.0,12/1/05,Rome on Film,essay,Classics,AH,M,2305.0,69.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,6.9,simple assignment,m,1985,English,UKa,Ancient History,1.0,0
6053,6053i,"Commentary on Plutarch, Life of Pericles 38-39",3.0,12/1/05,Ancient Biography,essay,Classics,AH,D,1693.0,42.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,3.8,simple assignment,m,1985,English,UKa,Ancient History,1.0,0
6054,6054a,Is Medea anything more than a figure of male nightmares?,1.0,12/1/05,The Civilisation of Fifth-Century Athens,essay,Classics,AH,M,1518.0,65.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,9.3,simple assignment,f,1987,English,UKa,English Literature,1.0,0
6055,6055b,What is the effect of the social variables of class and gender on the way we speak? Is there a link between them?,1.0,3/1/05,Language in the Individual &amp; in Society,essay,Linguistics,AH,D,1413.0,59.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,5.9,simple assignment,f,1979,English,OSa,Bsc Speech and Language Therapy,1.0,0
6055,6055d,The study of linguistics is essential to speech and language pathology. Discuss this statement with reference to two communication disorders.,1.0,4/1/05,Introduction to Clinical Studies,essay,Linguistics,AH,D,2105.0,73.0,28.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,28.8,2.6,simple assignment,f,1979,English,OSa,Bsc Speech and Language Therapy,1.0,0
6057,6057a,To what extent were people responsible for extinction during glaciation and post glacial?,1.0,12/1/05,Archaeological Practice,essay,Archaeology,AH,D,2005.0,84.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,8.4,simple assignment,f,1986,English,UKa,History and English,1.0,0
6058,6058a,A Review of Factors Affecting Degree of L2 Foreign Accent,4.0,4/1/05,Phonetics,essay,Linguistics,AH,M,3127.0,115.0,36.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,27.2,3.2,simple assignment,f,1981,Chinese Mandarin,OSa,MA in Linguistics,1.0,1
6058,6058d,The Use of Zanmen in Northern Chinese and Its Disappearance in Southern Chinese,4.0,4/1/05,Semantics &amp; Pragmatics,essay,Linguistics,AH,M,2400.0,95.0,39.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,25.3,2.4,simple assignment,f,1981,Chinese Mandarin,OSa,MA in Linguistics,1.0,1
6058,6058e,What Are the Main Types of Ambiguity?,4.0,1/1/05,Foundation Semantics,essay,Linguistics,AH,M,2021.0,90.0,37.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,22.5,2.4,simple assignment,f,1981,Chinese Mandarin,OSa,MA in Linguistics,1.0,1
6059,6059a,"Write an essay on what the differences are between males' and females' ways of talking, how this has been investigated and what explanations have been suggested for the differences found.",2.0,12/1/05,Sociolinguistics,essay,Linguistics,AH,D,2712.0,136.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,11.3,simple assignment,f,1985,English,UKa,Applied English Language Studies,1.0,0
6059,6059b,All Varieties of English are Equal. Discuss.,1.0,3/1/05,Language in the Individual and Society,essay,Linguistics,AH,D,1908.0,90.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,21.2,6.4,simple assignment,f,1985,English,UKa,Applied English Language Studies,1.0,0
6059,6059c,To what extent is tense in English a matter of syntax? Compare the various approaches to defining tense that you have studied on this course.,2.0,2/1/06,English Grammar,essay,Linguistics,AH,M,2121.0,155.0,45.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,13.7,3.4,simple assignment,f,1985,English,UKa,Applied English Language Studies,1.0,0
6059,6059e,One of the most important observations in a corpus-based description of English is that patterns and meanings are connected'- Discuss ...,2.0,1/1/06,Corpus Based Approaches to Language Description,essay,Linguistics,AH,M,2083.0,99.0,15.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,21.0,6.6,simple assignment,f,1985,English,UKa,Applied English Language Studies,1.0,0
6060,6060a,Neolithic burial practice and politics,3.0,12/1/05,British prehistory 1:the age of stonehenge,essay,Archaeology,AH,M,2434.0,97.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,6.1,simple assignment,f,1985,English,UKa,ancient history &amp; archaeology,1.0,1
6060,6060b,What was more important in the creation of the early Egyptian state: warfare or ideology?,1.0,11/1/03,introduction to world prehistory,essay,Archaeology,AH,M,1209.0,54.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,6.8,simple assignment,f,1985,English,UKa,ancient history &amp; archaeology,1.0,1
6060,6060c,How did the Greeks construct Greek and non-Greek identity?,1.0,12/1/03,5th Century Athens,essay,Classics,AH,M,1417.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,8.8,simple assignment,f,1985,English,UKa,ancient history &amp; archaeology,1.0,0
6060,6060d,How was Augustus represented as 'between god and man'?,1.0,3/1/04,Rome in the augustan age,essay,Classics,AH,M,1531.0,76.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,10.9,simple assignment,f,1985,English,UKa,ancient history &amp; archaeology,1.0,1
6061,6061b,WHICH WORDS COLLOCATE WITH THE WORDS ISLAMIC AND MUSLIM(S)?,2.0,1/1/06,Research Methods,essay,Linguistics,AH,M,1937.0,75.0,20.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,25.8,3.8,simple assignment,f,1982,English,UKa,BA Linguistics,1.0,1
6061,6061c,One of the most important observations in a corpus-based description of English is that patterns and meanings are connected,2.0,12/1/05,A Corpus-based Approach to Language Description,essay,Linguistics,AH,D,2101.0,93.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,6.6,simple assignment,f,1982,English,UKa,BA Linguistics,1.0,0
6064,6064a,Comparative Discourse Analysis of a Political Speech and an Academic Journal Article,4.0,4/1/05,Approaches to Written Discourse,essay,Linguistics,AH,D,4079.0,155.0,36.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,26.3,4.3,simple assignment,f,1981,German,OSa,MA in Linguistics,1.0,1
6064,6064b,How do we distinguish determiners from other elements that premodify nouns in English? Are there semantic classes of determiners that behave in grammatically distinct ways?,4.0,12/1/04,English Grammar and Lexis,essay,Linguistics,AH,D,1707.0,101.0,60.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,16.9,1.7,simple assignment,f,1981,German,OSa,MA in Linguistics,1.0,1
6064,6064c,Analysis of the Limerick as a Form of Language Play,4.0,4/1/05,Language Play,essay,Linguistics,AH,M,3981.0,122.0,40.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,32.6,3.0,simple assignment,f,1981,German,OSa,MA in Linguistics,1.0,1
6064,6064e,"Can homonymy and polysemy be distinguished? If yes, how; if no, why not?",4.0,4/1/05,Foundation Semantics,essay,Linguistics,AH,M,2034.0,83.0,21.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,24.5,4.0,simple assignment,f,1981,German,OSa,MA in Linguistics,1.0,1
6066,6066a,What is Roman about Aeneas' heroism?,1.0,3/1/05,Rome in the Augustan Age,essay,Classics,AH,M,1886.0,34.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,55.5,3.8,simple assignment,m,1986,English,UKa,Ancient History,1.0,0
6066,6066b,Did the Athenians create a state run by the people?,1.0,12/1/04,The Civilization of Fifth-Century Athens,essay,Classics,AH,M,2207.0,42.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,52.5,2.8,simple assignment,m,1986,English,UKa,Ancient History,1.0,0
6066,6066c,How do the myths you have studied conform to Greek stereotypes about the natures and roles of male and female? How do they challenge these stereotypes?,2.0,12/1/05,Classical Mythology,essay,Classics,AH,M,1967.0,45.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,43.7,6.4,simple assignment,m,1986,English,UKa,Ancient History,1.0,0
6066,6066d,Was Rome an aggressive imperialist power?,2.0,12/1/05,Roman Republic,essay,Classics,AH,D,2309.0,40.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,57.7,3.1,simple assignment,m,1986,English,UKa,Ancient History,1.0,0
6066,6066e,How did the ancient writers seek to characterise youth as a stage of life? What kind of behaviour pattern was associated with this period?,2.0,12/1/05,Roman Life Cycle,essay,Classics,AH,M,2087.0,44.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,47.4,4.9,simple assignment,m,1986,English,UKa,Ancient History,1.0,0
6066,6066f,"What are the special attractions for cinema of mythology? Including ""Jason and the Argonauts"" (1963) as one of your examples, discuss some of the different ways that myth has been filmed.",1.0,3/1/05,Greece and Rome on Film,essay,Classics,AH,M,1863.0,35.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,53.2,3.9,simple assignment,m,1986,English,UKa,Ancient History,1.0,0
6066,6066g,"In the Iliad, is being a good hero compatible with good leadership?",2.0,12/1/05,Ancient Epic 1,essay,Classics,AH,D,3238.0,76.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,42.6,5.4,compound assignment consisting of 2 parts (see notesStmt for details),m,1986,English,UKa,Ancient History,2.0,0
